Model,TBS2074
-3.176e-03,0.471582
-3.168e-03,0.471582
-3.160e-03,0.66416
-3.152e-03,0.66416
-3.144e-03,0.820117
-3.136e-03,0.820117
-3.128e-03,0.924023
-3.120e-03,0.924023
-3.112e-03,0.964062
-3.104e-03,0.964062
-3.096e-03,0.943066
-3.088e-03,0.943066
-3.080e-03,0.856152
-3.072e-03,0.856152
-3.064e-03,0.707324
-3.056e-03,0.707324
-3.048e-03,0.527441
-3.040e-03,0.527441
-3.032e-03,0.32207
-3.024e-03,0.32207
-3.016e-03,0.132129
-3.008e-03,0.132129
-3.000e-03,-0.0319336
-2.992e-03,-0.0319336
-2.984e-03,-0.1625
-2.976e-03,-0.1625
-2.968e-03,-0.252441
-2.960e-03,-0.252441
-2.952e-03,-0.297656
-2.944e-03,-0.297656
-2.936e-03,-0.316211
-2.928e-03,-0.316211
-2.920e-03,-0.299609
-2.912e-03,-0.299609
-2.904e-03,-0.25625
-2.896e-03,-0.25625
-2.888e-03,-0.187305
-2.880e-03,-0.187305
-2.872e-03,-0.0943359
-2.864e-03,-0.0943359
-2.856e-03,0.00263672
-2.848e-03,0.00263672
-2.840e-03,0.11084
-2.832e-03,0.11084
-2.824e-03,0.222559
-2.816e-03,0.222559
-2.808e-03,0.3125
-2.800e-03,0.3125
-2.792e-03,0.390625
-2.784e-03,0.390625
-2.776e-03,0.447754
-2.768e-03,0.447754
-2.760e-03,0.462109
-2.752e-03,0.462109
-2.744e-03,0.460449
-2.736e-03,0.460449
-2.728e-03,0.422656
-2.720e-03,0.422656
-2.712e-03,0.354199
-2.704e-03,0.354199
-2.696e-03,0.262695
-2.688e-03,0.262695
-2.680e-03,0.155957
-2.672e-03,0.155957
-2.664e-03,0.0280273
-2.656e-03,0.0280273
-2.648e-03,-0.102832
-2.640e-03,-0.102832
-2.632e-03,-0.233496
-2.624e-03,-0.233496
-2.616e-03,-0.349316
-2.608e-03,-0.349316
-2.600e-03,-0.449902
-2.592e-03,-0.449902
-2.584e-03,-0.512793
-2.576e-03,-0.512793
-2.568e-03,-0.543262
-2.560e-03,-0.543262
-2.552e-03,-0.53916
-2.544e-03,-0.53916
-2.536e-03,-0.498145
-2.528e-03,-0.498145
-2.520e-03,-0.420313
-2.512e-03,-0.420313
-2.504e-03,-0.32793
-2.496e-03,-0.32793
-2.488e-03,-0.227637
-2.480e-03,-0.227637
-2.472e-03,-0.13252
-2.464e-03,-0.13252
-2.456e-03,-0.0410156
-2.448e-03,-0.0410156
-2.440e-03,0.0480469
-2.432e-03,0.0480469
-2.424e-03,0.122559
-2.416e-03,0.122559
-2.408e-03,0.183203
-2.400e-03,0.183203
-2.392e-03,0.230664
-2.384e-03,0.230664
-2.376e-03,0.272949
-2.368e-03,0.272949
-2.360e-03,0.313477
-2.352e-03,0.313477
-2.344e-03,0.347949
-2.336e-03,0.347949
-2.328e-03,0.387305
-2.320e-03,0.387305
-2.312e-03,0.417871
-2.304e-03,0.417871
-2.296e-03,0.435059
-2.288e-03,0.435059
-2.280e-03,0.420703
-2.272e-03,0.420703
-2.264e-03,0.390918
-2.256e-03,0.390918
-2.248e-03,0.336426
-2.240e-03,0.336426
-2.232e-03,0.254687
-2.224e-03,0.254687
-2.216e-03,0.159863
-2.208e-03,0.159863
-2.200e-03,0.050293
-2.192e-03,0.050293
-2.184e-03,-0.0651367
-2.176e-03,-0.0651367
-2.168e-03,-0.183594
-2.160e-03,-0.183594
-2.152e-03,-0.28291
-2.144e-03,-0.28291
-2.136e-03,-0.370898
-2.128e-03,-0.370898
-2.120e-03,-0.430566
-2.112e-03,-0.430566
-2.104e-03,-0.464258
-2.096e-03,-0.464258
-2.088e-03,-0.468359
-2.080e-03,-0.468359
-2.072e-03,-0.438574
-2.064e-03,-0.438574
-2.056e-03,-0.369727
-2.048e-03,-0.369727
-2.040e-03,-0.276953
-2.032e-03,-0.276953
-2.024e-03,-0.17168
-2.016e-03,-0.17168
-2.008e-03,-0.05625
-2.000e-03,-0.05625
-1.992e-03,0.0744141
-1.984e-03,0.0744141
-1.976e-03,0.207422
-1.968e-03,0.207422
-1.960e-03,0.344629
-1.952e-03,0.344629
-1.944e-03,0.449609
-1.936e-03,0.449609
-1.928e-03,0.530957
-1.920e-03,0.530957
-1.912e-03,0.582422
-1.904e-03,0.582422
-1.896e-03,0.594531
-1.888e-03,0.594531
-1.880e-03,0.566602
-1.872e-03,0.566602
-1.864e-03,0.500098
-1.856e-03,0.500098
-1.848e-03,0.397559
-1.840e-03,0.397559
-1.832e-03,0.269043
-1.824e-03,0.269043
-1.816e-03,0.109082
-1.808e-03,0.109082
-1.800e-03,-0.052832
-1.792e-03,-0.052832
-1.784e-03,-0.22373
-1.776e-03,-0.22373
-1.768e-03,-0.37832
-1.760e-03,-0.37832
-1.752e-03,-0.514648
-1.744e-03,-0.514648
-1.736e-03,-0.625391
-1.728e-03,-0.625391
-1.720e-03,-0.683301
-1.712e-03,-0.683301
-1.704e-03,-0.697266
-1.696e-03,-0.697266
-1.688e-03,-0.674219
-1.680e-03,-0.674219
-1.672e-03,-0.619434
-1.664e-03,-0.619434
-1.656e-03,-0.541016
-1.648e-03,-0.541016
-1.640e-03,-0.449902
-1.632e-03,-0.449902
-1.624e-03,-0.373242
-1.616e-03,-0.373242
-1.608e-03,-0.308398
-1.600e-03,-0.308398
-1.592e-03,-0.254492
-1.584e-03,-0.254492
-1.576e-03,-0.195801
-1.568e-03,-0.195801
-1.560e-03,-0.138477
-1.552e-03,-0.138477
-1.544e-03,-0.0803711
-1.536e-03,-0.0803711
-1.528e-03,-0.0229492
-1.520e-03,-0.0229492
-1.512e-03,0.037207
-1.504e-03,0.037207
-1.496e-03,0.0921875
-1.488e-03,0.0921875
-1.480e-03,0.136035
-1.472e-03,0.136035
-1.464e-03,0.172656
-1.456e-03,0.172656
-1.448e-03,0.199609
-1.440e-03,0.199609
-1.432e-03,0.21416
-1.424e-03,0.21416
-1.416e-03,0.211523
-1.408e-03,0.211523
-1.400e-03,0.198437
-1.392e-03,0.198437
-1.384e-03,0.161133
-1.376e-03,0.161133
-1.368e-03,0.115039
-1.360e-03,0.115039
-1.352e-03,0.065918
-1.344e-03,0.065918
-1.336e-03,0.00322265
-1.328e-03,0.00322265
-1.320e-03,-0.065332
-1.312e-03,-0.065332
-1.304e-03,-0.12002
-1.296e-03,-0.12002
-1.288e-03,-0.175684
-1.280e-03,-0.175684
-1.272e-03,-0.216895
-1.264e-03,-0.216895
-1.256e-03,-0.244727
-1.248e-03,-0.244727
-1.240e-03,-0.262695
-1.232e-03,-0.262695
-1.224e-03,-0.257324
-1.216e-03,-0.257324
-1.208e-03,-0.233887
-1.200e-03,-0.233887
-1.192e-03,-0.187207
-1.184e-03,-0.187207
-1.176e-03,-0.12998
-1.168e-03,-0.12998
-1.160e-03,-0.0663086
-1.152e-03,-0.0663086
-1.144e-03,0.00820312
-1.136e-03,0.00820312
-1.128e-03,0.0848633
-1.120e-03,0.0848633
-1.112e-03,0.155078
-1.104e-03,0.155078
-1.096e-03,0.224512
-1.088e-03,0.224512
-1.080e-03,0.278711
-1.072e-03,0.278711
-1.064e-03,0.30957
-1.056e-03,0.30957
-1.048e-03,0.322168
-1.040e-03,0.322168
-1.032e-03,0.310352
-1.024e-03,0.310352
-1.016e-03,0.276074
-1.008e-03,0.276074
-1.000e-03,0.223047
-9.920e-04,0.223047
-9.840e-04,0.150684
-9.760e-04,0.150684
-9.680e-04,0.0739258
-9.600e-04,0.0739258
-9.520e-04,-0.0199219
-9.440e-04,-0.0199219
-9.360e-04,-0.113281
-9.280e-04,-0.113281
-9.200e-04,-0.201367
-9.120e-04,-0.201367
-9.040e-04,-0.277441
-8.960e-04,-0.277441
-8.880e-04,-0.331055
-8.800e-04,-0.331055
-8.720e-04,-0.375586
-8.640e-04,-0.375586
-8.560e-04,-0.389746
-8.480e-04,-0.389746
-8.400e-04,-0.371387
-8.320e-04,-0.371387
-8.240e-04,-0.328711
-8.160e-04,-0.328711
-8.080e-04,-0.267676
-8.000e-04,-0.267676
-7.920e-04,-0.179395
-7.840e-04,-0.179395
-7.760e-04,-0.0743164
-7.680e-04,-0.0743164
-7.600e-04,0.0374023
-7.520e-04,0.0374023
-7.440e-04,0.145703
-7.360e-04,0.145703
-7.280e-04,0.251367
-7.200e-04,0.251367
-7.120e-04,0.345898
-7.040e-04,0.345898
-6.960e-04,0.419141
-6.880e-04,0.419141
-6.800e-04,0.459766
-6.720e-04,0.459766
-6.640e-04,0.475488
-6.560e-04,0.475488
-6.480e-04,0.457422
-6.400e-04,0.457422
-6.320e-04,0.402637
-6.240e-04,0.402637
-6.160e-04,0.32041
-6.080e-04,0.32041
-6.000e-04,0.210254
-5.920e-04,0.210254
-5.840e-04,0.0810547
-5.760e-04,0.0810547
-5.680e-04,-0.0538086
-5.600e-04,-0.0538086
-5.520e-04,-0.192871
-5.440e-04,-0.192871
-5.360e-04,-0.321094
-5.280e-04,-0.321094
-5.200e-04,-0.428418
-5.120e-04,-0.428418
-5.040e-04,-0.509668
-4.960e-04,-0.509668
-4.880e-04,-0.560156
-4.800e-04,-0.560156
-4.720e-04,-0.571582
-4.640e-04,-0.571582
-4.560e-04,-0.543066
-4.480e-04,-0.543066
-4.400e-04,-0.477246
-4.320e-04,-0.477246
-4.240e-04,-0.378125
-4.160e-04,-0.378125
-4.080e-04,-0.247168
-4.000e-04,-0.247168
-3.920e-04,-0.0939453
-3.840e-04,-0.0939453
-3.760e-04,0.0669922
-3.680e-04,0.0669922
-3.600e-04,0.235449
-3.520e-04,0.235449
-3.440e-04,0.395605
-3.360e-04,0.395605
-3.280e-04,0.524121
-3.200e-04,0.524121
-3.120e-04,0.626953
-3.040e-04,0.626953
-2.960e-04,0.686426
-2.880e-04,0.686426
-2.800e-04,0.698926
-2.720e-04,0.698926
-2.640e-04,0.665625
-2.560e-04,0.665625
-2.480e-04,0.582812
-2.400e-04,0.582812
-2.320e-04,0.461426
-2.240e-04,0.461426
-2.160e-04,0.310449
-2.080e-04,0.310449
-2.000e-04,0.14375
-1.920e-04,0.14375
-1.840e-04,-0.0231445
-1.760e-04,-0.0231445
-1.680e-04,-0.185547
-1.600e-04,-0.185547
-1.520e-04,-0.354395
-1.440e-04,-0.354395
-1.360e-04,-0.514453
-1.280e-04,-0.514453
-1.200e-04,-0.643652
-1.120e-04,-0.643652
-1.040e-04,-0.741797
-9.600e-05,-0.741797
-8.800e-05,-0.797852
-8.000e-05,-0.797852
-7.200e-05,-0.792383
-6.400e-05,-0.792383
-5.600e-05,-0.739844
-4.800e-05,-0.739844
-4.000e-05,-0.637109
-3.200e-05,-0.637109
-2.400e-05,-0.48252
-1.600e-05,-0.48252
-8.000e-06,-0.292578
1.220e-16,-0.292578
8.000e-06,-0.0804688
1.600e-05,-0.0804688
2.400e-05,0.146582
3.200e-05,0.146582
4.000e-05,0.37959
4.800e-05,0.37959
5.600e-05,0.578418
6.400e-05,0.578418
7.200e-05,0.758789
8.000e-05,0.758789
8.800e-05,0.889355
9.600e-05,0.889355
1.040e-04,0.955762
